Id,Date,Message,Description,EntryDateTime,Status,NumberOfExchangeRates,NumberOfCrossRates
5282,2015-05-26 00:00:00,,,2021-11-06 12:52:50.2628003,1,18,18
5283,2015-05-27 00:00:00,,,2021-11-06 12:52:52.3165643,1,18,18
5284,2015-05-28 00:00:00,,,2021-11-06 12:52:54.3727238,1,18,18
5285,2015-05-29 00:00:00,,,2021-11-06 12:52:56.4361061,1,18,18
5286,2015-05-30 00:00:00,Weekend,,2021-11-06 12:52:58.5350962,0,,
5287,2015-05-31 00:00:00,Weekend,,2021-11-06 12:52:58.5935078,0,,
5288,2015-06-01 00:00:00,,,2021-11-06 12:52:58.6481199,1,18,18
5289,2015-06-02 00:00:00,,,2021-11-06 12:53:10.7836168,1,18,18
5290,2015-06-03 00:00:00,,,2021-11-06 12:53:12.8905079,1,18,18
5291,2015-06-04 00:00:00,,,2021-11-06 12:53:14.984014,1,18,18
5292,2015-06-05 00:00:00,,,2021-11-06 12:53:17.1395687,1,18,18
5293,2015-06-06 00:00:00,Weekend,,2021-11-06 12:53:19.2447381,0,,
5294,2015-06-07 00:00:00,Weekend,,2021-11-06 12:53:19.3145196,0,,
5295,2015-06-08 00:00:00,,,2021-11-06 12:53:19.3702816,1,18,18
5296,2015-06-09 00:00:00,,,2021-11-06 12:53:21.5305949,1,18,18
5297,2015-06-10 00:00:00,,,2021-11-06 12:53:23.6796707,1,18,18
5298,2015-06-11 00:00:00,,,2021-11-06 12:53:25.8283405,1,18,18
5299,2015-06-12 00:00:00,,,2021-11-06 12:53:28.0218164,1,18,18
5300,2015-06-13 00:00:00,Weekend,,2021-11-06 12:53:30.2665314,0,,
5301,2015-06-14 00:00:00,Weekend,,2021-11-06 12:53:30.3260679,0,,
5302,2015-06-15 00:00:00,,,2021-11-06 12:53:30.3811742,1,18,18
5303,2015-06-16 00:00:00,,,2021-11-06 12:53:32.6169896,1,18,18
5304,2015-06-17 00:00:00,,,2021-11-06 12:53:34.8157767,1,18,18
5305,2015-06-18 00:00:00,,,2021-11-06 12:53:37.0707824,1,18,18
5306,2015-06-19 00:00:00,,,2021-11-06 12:53:39.2762646,1,18,18
5307,2015-06-20 00:00:00,Weekend,,2021-11-06 12:53:41.5239462,0,,
5308,2015-06-21 00:00:00,Weekend,,2021-11-06 12:53:41.5820811,0,,
5309,2015-06-22 00:00:00,,,2021-11-06 12:53:41.6381128,1,18,18
5310,2015-06-23 00:00:00,,,2021-11-06 12:53:43.9266367,1,18,18
5311,2015-06-24 00:00:00,,,2021-11-06 12:53:46.2054314,1,18,18
5312,2015-06-25 00:00:00,,,2021-11-06 12:53:48.469871,1,18,18
5313,2015-06-26 00:00:00,,,2021-11-06 12:53:50.7630864,1,18,18
5314,2015-06-27 00:00:00,Weekend,,2021-11-06 12:53:53.0327183,0,,
5315,2015-06-28 00:00:00,Weekend,,2021-11-06 12:53:53.0930998,0,,
5316,2015-06-29 00:00:00,,,2021-11-06 12:53:53.1523426,1,18,18
5317,2015-06-30 00:00:00,,,2021-11-06 12:53:55.4275982,1,18,18
5318,2015-07-01 00:00:00,,,2021-11-06 12:53:57.7098464,1,18,18
5319,2015-07-02 00:00:00,,,2021-11-06 12:54:11.1203406,1,18,18
5320,2015-07-03 00:00:00,,,2021-11-06 12:54:13.4505766,1,18,18
5321,2015-07-04 00:00:00,Weekend,,2021-11-06 12:54:15.7557653,0,,
5322,2015-07-05 00:00:00,Weekend,,2021-11-06 12:54:15.8198159,0,,
5323,2015-07-06 00:00:00,,,2021-11-06 12:54:15.8827976,1,18,18
5324,2015-07-07 00:00:00,,,2021-11-06 12:54:18.2315561,1,18,18
5325,2015-07-08 00:00:00,,,2021-11-06 12:54:20.5858993,1,18,18
5326,2015-07-09 00:00:00,,,2021-11-06 12:54:22.9478911,1,18,18
5327,2015-07-10 00:00:00,,,2021-11-06 12:54:26.475874,1,18,18
5328,2015-07-11 00:00:00,Weekend,,2021-11-06 12:54:28.8367951,0,,
5329,2015-07-12 00:00:00,Weekend,,2021-11-06 12:54:28.9154949,0,,
5330,2015-07-13 00:00:00,,,2021-11-06 12:54:28.9753605,1,18,18
5331,2015-07-14 00:00:00,,,2021-11-06 12:54:31.3806264,1,18,18
5332,2015-07-15 00:00:00,,,2021-11-06 12:54:33.7518599,1,18,18
5333,2015-07-16 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 12:54:36.2231933,0,,
5334,2015-07-17 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 12:54:36.4777432,0,,
5335,2015-07-18 00:00:00,Weekend,,2021-11-06 12:54:36.7094212,0,,
5336,2015-07-19 00:00:00,Weekend,,2021-11-06 12:54:36.7723859,0,,
5337,2015-07-20 00:00:00,,,2021-11-06 12:54:36.8457911,1,18,18
5338,2015-07-21 00:00:00,,,2021-11-06 12:54:39.302173,1,18,18
5339,2015-07-22 00:00:00,,,2021-11-06 12:54:41.7203652,1,18,18
5340,2015-07-23 00:00:00,,,2021-11-06 12:54:44.1741027,1,18,18
5341,2015-07-24 00:00:00,,,2021-11-06 12:54:46.602865,1,18,18
5342,2015-07-25 00:00:00,Weekend,,2021-11-06 12:54:49.0695715,0,,
5343,2015-07-26 00:00:00,Weekend,,2021-11-06 12:54:49.1390519,0,,
5344,2015-07-27 00:00:00,,,2021-11-06 12:54:49.2155667,1,18,18
5345,2015-07-28 00:00:00,,,2021-11-06 12:54:51.6460431,1,18,18
5346,2015-07-29 00:00:00,,,2021-11-06 12:54:54.1216535,1,18,18
5347,2015-07-30 00:00:00,,,2021-11-06 12:54:56.5869349,1,18,18
5348,2015-07-31 00:00:00,,,2021-11-06 12:54:59.04947,1,18,18
5349,2015-08-01 00:00:00,Weekend,,2021-11-06 12:55:01.5437574,0,,
5350,2015-08-02 00:00:00,Weekend,,2021-11-06 12:55:01.6171134,0,,
5351,2015-08-03 00:00:00,,,2021-11-06 12:55:01.6816843,1,18,18
5352,2015-08-04 00:00:00,,,2021-11-06 12:55:04.2047187,1,18,18
5353,2015-08-05 00:00:00,,,2021-11-06 12:55:06.6901329,1,18,18
5354,2015-08-06 00:00:00,,,2021-11-06 12:55:09.1859553,1,18,18
5355,2015-08-07 00:00:00,,,2021-11-06 12:55:11.7380361,1,18,18
5356,2015-08-08 00:00:00,Weekend,,2021-11-06 12:55:14.339211,0,,
5357,2015-08-09 00:00:00,Weekend,,2021-11-06 12:55:14.409357,0,,
5358,2015-08-10 00:00:00,,,2021-11-06 12:55:14.4746403,1,18,18
5359,2015-08-11 00:00:00,,,2021-11-06 12:55:17.0455719,1,18,18
5360,2015-08-12 00:00:00,,,2021-11-06 12:55:19.6211887,1,18,18
5361,2015-08-13 00:00:00,,,2021-11-06 12:55:22.1957838,1,18,18
5362,2015-08-14 00:00:00,,,2021-11-06 12:55:24.8927635,1,18,18
5363,2015-08-15 00:00:00,Weekend,,2021-11-06 12:55:27.4732588,0,,
5364,2015-08-16 00:00:00,Weekend,,2021-11-06 12:55:27.5412037,0,,
5365,2015-08-17 00:00:00,,,2021-11-06 12:55:27.6294761,1,18,18
5366,2015-08-18 00:00:00,,,2021-11-06 12:55:30.1998247,1,18,18
5367,2015-08-19 00:00:00,,,2021-11-06 12:55:32.7824258,1,18,18
5368,2015-08-20 00:00:00,,,2021-11-06 12:55:35.4572808,1,18,18
5369,2015-08-21 00:00:00,,,2021-11-06 12:55:38.1923247,1,18,18
5370,2015-08-22 00:00:00,Weekend,,2021-11-06 12:55:40.9272237,0,,
5371,2015-08-23 00:00:00,Weekend,,2021-11-06 12:55:41.0135943,0,,
5372,2015-08-24 00:00:00,,,2021-11-06 12:55:41.0830978,1,18,18
5373,2015-08-25 00:00:00,,,2021-11-06 12:55:43.7731164,1,18,18
5374,2015-08-26 00:00:00,,,2021-11-06 12:55:46.4351149,1,18,18
5375,2015-08-27 00:00:00,,,2021-11-06 12:55:49.074941,1,18,18
5376,2015-08-28 00:00:00,,,2021-11-06 12:55:51.7315411,1,18,18
5377,2015-08-29 00:00:00,Weekend,,2021-11-06 12:55:54.6144606,0,,
5378,2015-08-30 00:00:00,Weekend,,2021-11-06 12:55:54.6866981,0,,
5379,2015-08-31 00:00:00,,,2021-11-06 12:55:54.7548915,1,18,18
5380,2015-09-01 00:00:00,,,2021-11-06 12:55:57.4559338,1,18,18
5381,2015-09-02 00:00:00,,,2021-11-06 12:56:10.218608,1,18,18
5382,2015-09-03 00:00:00,,,2021-11-06 12:56:12.9422536,1,18,18
5383,2015-09-04 00:00:00,,,2021-11-06 12:56:15.659337,1,18,18
5384,2015-09-05 00:00:00,Weekend,,2021-11-06 12:56:18.3703125,0,,
5385,2015-09-06 00:00:00,Weekend,,2021-11-06 12:56:18.4606321,0,,
5386,2015-09-07 00:00:00,,,2021-11-06 12:56:18.5303258,1,18,18
5387,2015-09-08 00:00:00,,,2021-11-06 12:56:21.2554154,1,18,18
5388,2015-09-09 00:00:00,,,2021-11-06 12:56:24.0054825,1,18,18
5389,2015-09-10 00:00:00,,,2021-11-06 12:56:26.8200503,1,18,18
5390,2015-09-11 00:00:00,,,2021-11-06 12:56:29.6440936,1,18,18
5391,2015-09-12 00:00:00,Weekend,,2021-11-06 12:56:32.468768,0,,
5392,2015-09-13 00:00:00,Weekend,,2021-11-06 12:56:32.5428311,0,,
5393,2015-09-14 00:00:00,,,2021-11-06 12:56:32.6179272,1,18,18
5394,2015-09-15 00:00:00,,,2021-11-06 12:56:35.4233151,1,18,18
5395,2015-09-16 00:00:00,,,2021-11-06 12:56:38.4217758,1,18,18
5396,2015-09-17 00:00:00,,,2021-11-06 12:56:41.2134409,1,18,18
5397,2015-09-18 00:00:00,,,2021-11-06 12:56:44.027803,1,18,18
5398,2015-09-19 00:00:00,Weekend,,2021-11-06 12:56:48.078289,0,,
5399,2015-09-20 00:00:00,Weekend,,2021-11-06 12:56:48.1511248,0,,
5400,2015-09-21 00:00:00,,,2021-11-06 12:56:48.2244551,1,18,18
5401,2015-09-22 00:00:00,,,2021-11-06 12:56:51.1504161,1,18,18
5402,2015-09-23 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 12:56:53.9492212,0,,
5403,2015-09-24 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 12:56:54.2339042,0,,
5404,2015-09-25 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 12:56:54.4771465,0,,
5405,2015-09-26 00:00:00,Weekend,,2021-11-06 12:56:54.766018,0,,
5406,2015-09-27 00:00:00,Weekend,,2021-11-06 12:56:54.8414044,0,,
5407,2015-09-28 00:00:00,,,2021-11-06 12:56:54.913447,1,18,18
5408,2015-09-29 00:00:00,,,2021-11-06 12:56:57.8020023,1,18,18
5409,2015-09-30 00:00:00,,,2021-11-06 12:57:01.6548829,1,18,18
5410,2015-10-01 00:00:00,,,2021-11-06 12:57:04.5401663,1,18,18
5411,2015-10-02 00:00:00,,,2021-11-06 12:57:17.4647326,1,18,18
5412,2015-10-03 00:00:00,Weekend,,2021-11-06 12:57:20.3182888,0,,
5413,2015-10-04 00:00:00,Weekend,,2021-11-06 12:57:20.4128748,0,,
5414,2015-10-05 00:00:00,,,2021-11-06 12:57:20.4867012,1,18,18
5415,2015-10-06 00:00:00,,,2021-11-06 12:57:23.3484756,1,18,18
5416,2015-10-07 00:00:00,,,2021-11-06 12:57:26.2414746,1,18,18
5417,2015-10-08 00:00:00,,,2021-11-06 12:57:29.1414372,1,18,18
5418,2015-10-09 00:00:00,,,2021-11-06 12:57:32.0254456,1,18,18
5419,2015-10-10 00:00:00,Weekend,,2021-11-06 12:57:36.0365075,0,,
5420,2015-10-11 00:00:00,Weekend,,2021-11-06 12:57:36.1156594,0,,
5421,2015-10-12 00:00:00,,,2021-11-06 12:57:36.1979137,1,18,18
5422,2015-10-13 00:00:00,,,2021-11-06 12:57:39.1730465,1,18,18
5423,2015-10-14 00:00:00,,,2021-11-06 12:57:42.1114333,1,18,18
5424,2015-10-15 00:00:00,,,2021-11-06 12:57:45.2842253,1,18,18
5425,2015-10-16 00:00:00,,,2021-11-06 12:57:48.3544405,1,18,18
5426,2015-10-17 00:00:00,Weekend,,2021-11-06 12:57:51.3140774,0,,
5427,2015-10-18 00:00:00,Weekend,,2021-11-06 12:57:51.4108136,0,,
5428,2015-10-19 00:00:00,,,2021-11-06 12:57:51.4973329,1,18,18
5429,2015-10-20 00:00:00,,,2021-11-06 12:57:54.5539054,1,18,18
5430,2015-10-21 00:00:00,,,2021-11-06 12:57:57.5841818,1,18,18
5431,2015-10-22 00:00:00,,,2021-11-06 12:58:00.6152831,1,18,18
5432,2015-10-23 00:00:00,,,2021-11-06 12:58:03.7614439,1,18,18
5433,2015-10-24 00:00:00,Weekend,,2021-11-06 12:58:06.7771872,0,,
5434,2015-10-25 00:00:00,Weekend,,2021-11-06 12:58:06.8749009,0,,
5435,2015-10-26 00:00:00,,,2021-11-06 12:58:06.9519258,1,18,18
5436,2015-10-27 00:00:00,,,2021-11-06 12:58:10.1887168,1,18,18
5437,2015-10-28 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 12:58:13.362376,0,,
5438,2015-10-29 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 12:58:13.6291978,0,,
5439,2015-10-30 00:00:00,,,2021-11-06 12:58:13.8900271,1,18,18
5440,2015-10-31 00:00:00,Weekend,,2021-11-06 12:58:16.9646741,0,,
5441,2015-11-01 00:00:00,Weekend,,2021-11-06 12:58:17.0479061,0,,
5442,2015-11-02 00:00:00,,,2021-11-06 12:58:17.1274524,1,18,18
5443,2015-11-03 00:00:00,,,2021-11-06 12:58:20.2022379,1,18,18
5444,2015-11-04 00:00:00,,,2021-11-06 12:58:23.2506246,1,18,18
5445,2015-11-05 00:00:00,,,2021-11-06 12:58:26.3064078,1,18,18
5446,2015-11-06 00:00:00,,,2021-11-06 12:58:29.3994575,1,18,18
5447,2015-11-07 00:00:00,Weekend,,2021-11-06 12:58:32.5046546,0,,
5448,2015-11-08 00:00:00,Weekend,,2021-11-06 12:58:32.5948596,0,,
5449,2015-11-09 00:00:00,,,2021-11-06 12:58:32.6737396,1,18,18
5450,2015-11-10 00:00:00,,,2021-11-06 12:58:35.7740084,1,18,18
5451,2015-11-11 00:00:00,,,2021-11-06 12:58:38.9203614,1,18,18
5452,2015-11-12 00:00:00,,,2021-11-06 12:58:42.0566024,1,18,18
5453,2015-11-13 00:00:00,,,2021-11-06 12:58:45.1954705,1,18,18
5454,2015-11-14 00:00:00,Weekend,,2021-11-06 12:58:48.3417482,0,,
5455,2015-11-15 00:00:00,Weekend,,2021-11-06 12:58:48.4296749,0,,
5456,2015-11-16 00:00:00,,,2021-11-06 12:58:48.5322939,1,18,18
5457,2015-11-17 00:00:00,,,2021-11-06 12:58:51.6337202,1,18,18
5458,2015-11-18 00:00:00,,,2021-11-06 12:58:54.7763166,1,18,18
5459,2015-11-19 00:00:00,,,2021-11-06 12:58:57.9556557,1,18,18
5460,2015-11-20 00:00:00,,,2021-11-06 12:59:01.1980261,1,18,18
5461,2015-11-21 00:00:00,Weekend,,2021-11-06 12:59:04.7311464,0,,
5462,2015-11-22 00:00:00,Weekend,,2021-11-06 12:59:04.8167636,0,,
5463,2015-11-23 00:00:00,,,2021-11-06 12:59:04.8983618,1,18,18
5464,2015-11-24 00:00:00,,,2021-11-06 12:59:08.0941241,1,18,18
5465,2015-11-25 00:00:00,,,2021-11-06 12:59:11.2738979,1,18,18
5466,2015-11-26 00:00:00,,,2021-11-06 12:59:14.4903511,1,18,18
5467,2015-11-27 00:00:00,,,2021-11-06 12:59:17.709752,1,18,18
5468,2015-11-28 00:00:00,Weekend,,2021-11-06 12:59:22.0693551,0,,
5469,2015-11-29 00:00:00,Weekend,,2021-11-06 12:59:22.1591814,0,,
5470,2015-11-30 00:00:00,,,2021-11-06 12:59:22.2525289,1,18,18
5471,2015-12-01 00:00:00,,,2021-11-06 12:59:25.4733626,1,18,18
5472,2015-12-02 00:00:00,,,2021-11-06 12:59:39.8070419,1,18,18
5473,2015-12-03 00:00:00,,,2021-11-06 12:59:43.0616863,1,18,18
5474,2015-12-04 00:00:00,,,2021-11-06 12:59:46.3866873,1,18,18
5475,2015-12-05 00:00:00,Weekend,,2021-11-06 12:59:49.6599952,0,,
5476,2015-12-06 00:00:00,Weekend,,2021-11-06 12:59:49.7590116,0,,
5477,2015-12-07 00:00:00,,,2021-11-06 12:59:49.8449994,1,18,18
5478,2015-12-08 00:00:00,,,2021-11-06 12:59:53.1023031,1,18,18
5479,2015-12-09 00:00:00,,,2021-11-06 12:59:56.3905016,1,18,18
5480,2015-12-10 00:00:00,,,2021-11-06 12:59:59.6594749,1,18,18
5481,2015-12-11 00:00:00,,,2021-11-06 13:00:02.962857,1,18,18
5482,2015-12-12 00:00:00,Weekend,,2021-11-06 13:00:06.4028493,0,,
5483,2015-12-13 00:00:00,Weekend,,2021-11-06 13:00:06.4931577,0,,
5484,2015-12-14 00:00:00,,,2021-11-06 13:00:06.5775299,1,18,18
5485,2015-12-15 00:00:00,,,2021-11-06 13:00:09.9619948,1,18,18
5486,2015-12-16 00:00:00,,,2021-11-06 13:00:13.3542401,1,18,18
5487,2015-12-17 00:00:00,,,2021-11-06 13:00:16.6743201,1,18,18
5488,2015-12-18 00:00:00,,,2021-11-06 13:00:20.060968,1,18,18
5489,2015-12-19 00:00:00,Weekend,,2021-11-06 13:00:23.4822197,0,,
5490,2015-12-20 00:00:00,Weekend,,2021-11-06 13:00:23.5740163,0,,
5491,2015-12-21 00:00:00,,,2021-11-06 13:00:23.6612849,1,18,18
5492,2015-12-22 00:00:00,,,2021-11-06 13:00:27.0587306,1,18,18
5493,2015-12-23 00:00:00,,,2021-11-06 13:00:30.4578577,1,18,18
5494,2015-12-24 00:00:00,,,2021-11-06 13:00:33.8755321,1,18,18
5495,2015-12-25 00:00:00,,,2021-11-06 13:00:37.3049782,1,18,18
5496,2015-12-26 00:00:00,Weekend,,2021-11-06 13:00:40.8023058,0,,
5497,2015-12-27 00:00:00,Weekend,,2021-11-06 13:00:40.9128867,0,,
5498,2015-12-28 00:00:00,,,2021-11-06 13:00:41.0051687,1,18,18
5499,2015-12-29 00:00:00,,,2021-11-06 13:00:44.4796724,1,18,18
5500,2015-12-30 00:00:00,,,2021-11-06 13:00:47.9026264,1,18,18
5501,2015-12-31 00:00:00,,,2021-11-06 13:00:51.4089013,1,18,18
5502,2016-01-01 00:00:00,First day of the year,,2021-11-06 13:00:55.596798,0,,
5503,2016-01-02 00:00:00,Weekend,,2021-11-06 13:00:55.6929512,0,,
5504,2016-01-03 00:00:00,Weekend,,2021-11-06 13:00:55.7968812,0,,
5505,2016-01-04 00:00:00,,,2021-11-06 13:00:55.9105514,1,18,18
5506,2016-01-05 00:00:00,,,2021-11-06 13:01:18.2552746,1,18,18
5507,2016-01-06 00:00:00,,,2021-11-06 13:01:20.619908,1,18,18
5508,2016-01-07 00:00:00,,,2021-11-06 13:01:21.2224438,1,18,18
5509,2016-01-08 00:00:00,,,2021-11-06 13:01:21.6212972,1,18,18
5510,2016-01-09 00:00:00,Weekend,,2021-11-06 13:01:22.0311583,0,,
5511,2016-01-10 00:00:00,Weekend,,2021-11-06 13:01:22.0390142,0,,
5512,2016-01-11 00:00:00,,,2021-11-06 13:01:22.0467574,1,18,18
5513,2016-01-12 00:00:00,,,2021-11-06 13:01:22.4200372,1,18,18
5514,2016-01-13 00:00:00,,,2021-11-06 13:01:22.7935537,1,18,18
5515,2016-01-14 00:00:00,,,2021-11-06 13:01:23.2514624,1,18,18
5516,2016-01-15 00:00:00,,,2021-11-06 13:01:23.6447249,1,18,18
5517,2016-01-16 00:00:00,Weekend,,2021-11-06 13:01:24.0145744,0,,
5518,2016-01-17 00:00:00,Weekend,,2021-11-06 13:01:24.0241214,0,,
5519,2016-01-18 00:00:00,,,2021-11-06 13:01:24.0332584,1,18,18
5520,2016-01-19 00:00:00,,,2021-11-06 13:01:24.5164828,1,18,18
5521,2016-01-20 00:00:00,,,2021-11-06 13:01:25.0032827,1,18,18
5522,2016-01-21 00:00:00,,,2021-11-06 13:01:25.3821469,1,18,18
5523,2016-01-22 00:00:00,,,2021-11-06 13:01:25.7683562,1,18,18
5524,2016-01-23 00:00:00,Weekend,,2021-11-06 13:01:54.6548489,0,,
5525,2016-01-24 00:00:00,Weekend,,2021-11-06 13:01:54.6652455,0,,
5526,2016-01-25 00:00:00,,,2021-11-06 13:01:54.676057,1,18,18
5527,2016-01-26 00:00:00,,,2021-11-06 13:01:55.079819,1,18,18
5528,2016-01-27 00:00:00,,,2021-11-06 13:01:55.5021159,1,18,18
5529,2016-01-28 00:00:00,,,2021-11-06 13:01:55.9048041,1,18,18
5530,2016-01-29 00:00:00,,,2021-11-06 13:01:56.3268577,1,18,18
5531,2016-01-30 00:00:00,Weekend,,2021-11-06 13:01:56.792787,0,,
5532,2016-01-31 00:00:00,Weekend,,2021-11-06 13:01:56.8048032,0,,
5533,2016-02-01 00:00:00,,,2021-11-06 13:01:56.8161206,1,18,18
5534,2016-02-02 00:00:00,,,2021-11-06 13:02:07.2974641,1,18,18
5535,2016-02-03 00:00:00,,,2021-11-06 13:02:07.8040912,1,18,18
5536,2016-02-04 00:00:00,,,2021-11-06 13:02:08.2749778,1,18,18
5537,2016-02-05 00:00:00,,,2021-11-06 13:02:08.7642577,1,18,18
5538,2016-02-06 00:00:00,Weekend,,2021-11-06 13:02:09.2238337,0,,
5539,2016-02-07 00:00:00,Weekend,,2021-11-06 13:02:09.2380666,0,,
5540,2016-02-08 00:00:00,,,2021-11-06 13:02:09.2517958,1,18,18
5541,2016-02-09 00:00:00,,,2021-11-06 13:02:09.7528648,1,18,18
5542,2016-02-10 00:00:00,,,2021-11-06 13:02:10.2706291,1,18,18
5543,2016-02-11 00:00:00,,,2021-11-06 13:02:10.8189427,1,18,18
5544,2016-02-12 00:00:00,,,2021-11-06 13:02:11.3650517,1,18,18
5545,2016-02-13 00:00:00,Weekend,,2021-11-06 13:02:11.942754,0,,
5546,2016-02-14 00:00:00,Weekend,,2021-11-06 13:02:11.9621612,0,,
5547,2016-02-15 00:00:00,,,2021-11-06 13:02:11.9879115,1,18,18
5548,2016-02-16 00:00:00,,,2021-11-06 13:02:12.5651744,1,18,18
5549,2016-02-17 00:00:00,,,2021-11-06 13:02:13.1499612,1,18,18
5550,2016-02-18 00:00:00,,,2021-11-06 13:02:14.8412639,1,18,18
5551,2016-02-19 00:00:00,,,2021-11-06 13:02:15.474884,1,18,18
5552,2016-02-20 00:00:00,Weekend,,2021-11-06 13:02:16.1213327,0,,
5553,2016-02-21 00:00:00,Weekend,,2021-11-06 13:02:16.1381103,0,,
5554,2016-02-22 00:00:00,,,2021-11-06 13:02:16.1547811,1,18,18
5555,2016-02-23 00:00:00,,,2021-11-06 13:02:16.7742315,1,18,18
5556,2016-02-24 00:00:00,,,2021-11-06 13:02:17.3960227,1,18,18
5557,2016-02-25 00:00:00,,,2021-11-06 13:02:43.4929217,1,18,18
5558,2016-02-26 00:00:00,,,2021-11-06 13:02:44.4759736,1,18,18
5559,2016-02-27 00:00:00,Weekend,,2021-11-06 13:02:45.2025093,0,,
5560,2016-02-28 00:00:00,Weekend,,2021-11-06 13:02:45.2202202,0,,
5561,2016-02-29 00:00:00,,,2021-11-06 13:02:45.2390944,1,18,18
5562,2016-03-01 00:00:00,,,2021-11-06 13:02:46.1128376,1,18,18
5563,2016-03-02 00:00:00,,,2021-11-06 13:02:56.7940326,1,18,18
5564,2016-03-03 00:00:00,,,2021-11-06 13:02:57.8824638,1,18,18
5565,2016-03-04 00:00:00,,,2021-11-06 13:03:00.1518725,1,18,18
5566,2016-03-05 00:00:00,Weekend,,2021-11-06 13:03:00.9647261,0,,
5567,2016-03-06 00:00:00,Weekend,,2021-11-06 13:03:00.9839495,0,,
5568,2016-03-07 00:00:00,,,2021-11-06 13:03:01.0048378,1,18,18
5569,2016-03-08 00:00:00,,,2021-11-06 13:03:02.3750408,1,18,18
5570,2016-03-09 00:00:00,,,2021-11-06 13:03:03.0602117,1,18,18
5571,2016-03-10 00:00:00,,,2021-11-06 13:03:03.9923007,1,18,18
5572,2016-03-11 00:00:00,,,2021-11-06 13:03:05.0489088,1,18,18
5573,2016-03-12 00:00:00,Weekend,,2021-11-06 13:03:06.1451266,0,,
5574,2016-03-13 00:00:00,Weekend,,2021-11-06 13:03:06.1662062,0,,
5575,2016-03-14 00:00:00,,,2021-11-06 13:03:06.1875607,1,18,18
5576,2016-03-15 00:00:00,,,2021-11-06 13:03:07.2981739,1,18,18
5577,2016-03-16 00:00:00,,,2021-11-06 13:03:08.2463818,1,18,18
5578,2016-03-17 00:00:00,,,2021-11-06 13:03:09.4043685,1,18,18
5579,2016-03-18 00:00:00,,,2021-11-06 13:03:11.4187208,1,18,18
5580,2016-03-19 00:00:00,Weekend,,2021-11-06 13:03:12.8321404,0,,
5581,2016-03-20 00:00:00,Weekend,,2021-11-06 13:03:12.8548587,0,,
5582,2016-03-21 00:00:00,,,2021-11-06 13:03:12.8775387,1,18,18
5583,2016-03-22 00:00:00,,,2021-11-06 13:03:14.7085754,1,18,18
5584,2016-03-23 00:00:00,,,2021-11-06 13:03:16.8137526,1,18,18
5585,2016-03-24 00:00:00,,,2021-11-06 13:03:17.9012338,1,18,18
5586,2016-03-25 00:00:00,,,2021-11-06 13:03:18.8888027,1,18,18
5587,2016-03-26 00:00:00,Weekend,,2021-11-06 13:03:21.3488948,0,,
5588,2016-03-27 00:00:00,Weekend,,2021-11-06 13:03:21.3702895,0,,
5589,2016-03-28 00:00:00,,,2021-11-06 13:03:21.3936197,1,18,18
5590,2016-03-29 00:00:00,,,2021-11-06 13:03:22.5452923,1,18,18
5591,2016-03-30 00:00:00,,,2021-11-06 13:03:23.3771176,1,18,18
5592,2016-03-31 00:00:00,,,2021-11-06 13:03:24.2199242,1,18,18
5593,2016-04-01 00:00:00,,,2021-11-06 13:03:25.0404566,1,18,18
5594,2016-04-02 00:00:00,Weekend,,2021-11-06 13:03:35.9852226,0,,
5595,2016-04-03 00:00:00,Weekend,,2021-11-06 13:03:36.0110946,0,,
5596,2016-04-04 00:00:00,,,2021-11-06 13:03:36.0362399,1,18,18
5597,2016-04-05 00:00:00,,,2021-11-06 13:03:36.96476,1,18,18
5598,2016-04-06 00:00:00,,,2021-11-06 13:03:37.8607415,1,18,18
5599,2016-04-07 00:00:00,,,2021-11-06 13:03:38.7835291,1,18,18
5600,2016-04-08 00:00:00,,,2021-11-06 13:03:39.739861,1,18,18
5601,2016-04-09 00:00:00,Weekend,,2021-11-06 13:03:40.7069072,0,,
5602,2016-04-10 00:00:00,Weekend,,2021-11-06 13:03:40.7337164,0,,
5603,2016-04-11 00:00:00,,,2021-11-06 13:03:40.7599386,1,18,18
5604,2016-04-12 00:00:00,,,2021-11-06 13:03:41.7062662,1,18,18
5605,2016-04-13 00:00:00,,,2021-11-06 13:03:42.6651742,1,18,18
5606,2016-04-14 00:00:00,,,2021-11-06 13:03:43.6699928,1,18,18
5607,2016-04-15 00:00:00,,,2021-11-06 13:03:44.6796614,1,18,18
5608,2016-04-16 00:00:00,Weekend,,2021-11-06 13:03:45.7417839,0,,
5609,2016-04-17 00:00:00,Weekend,,2021-11-06 13:03:45.7701079,0,,
5610,2016-04-18 00:00:00,,,2021-11-06 13:03:45.7989891,1,18,18
5611,2016-04-19 00:00:00,,,2021-11-06 13:03:46.9229842,1,18,18
5612,2016-04-20 00:00:00,,,2021-11-06 13:03:47.9312309,1,18,18
5613,2016-04-21 00:00:00,,,2021-11-06 13:03:49.110091,1,18,18
5614,2016-04-22 00:00:00,,,2021-11-06 13:03:50.3387299,1,18,18
